Source, Destination, Travel Time
102, 203, 13.390000
114, 213, 19.400000
112, 215, 13.080000
122, 214, 36.529999
112, 214, 23.639999
102, 222, 10.710000
115, 202, 45.090000
114, 206, 40.730000
114, 206, 39.669998
114, 206, 38.470001
114, 213, 44.889999
101, 202, 49.849998
114, 206, 28.330000
114, 221, 27.790001
114, 206, 19.520000
115, 214, 75.339996
114, 203, 88.669998
114, 222, 94.660004
113, 215, 6.810000
114, 203, 74.150002
102, 201, 79.830002
114, 222, 85.320000
114, 203, 63.889999
101, 203, 101.040001
101, 222, 99.800003
101, 203, 74.790001
101, 222, 65.269997
122, 221, 41.549999
112, 221, 32.380001
101, 203, 63.439999
122, 206, 112.150002
115, 203, 72.720001
122, 215, 117.830002
101, 206, 73.690002
103, 214, 135.250000
121, 214, 26.830000
122, 214, 94.220001
122, 213, 100.680000
112, 213, 18.750000
114, 202, 144.800003
101, 214, 94.529999
101, 213, 80.940002
114, 221, 57.970001
101, 213, 81.010002
123, 214, 129.059998
102, 213, 78.209999
121, 201, 123.839996
114, 201, 147.639999
102, 214, 73.080002
102, 213, 103.180000
115, 201, 101.050003
114, 206, 98.169998
115, 206, 108.730003
114, 221, 53.610001
114, 206, 95.220001
114, 221, 30.920000
114, 206, 104.199997
114, 206, 36.630001
103, 222, 20.850000
113, 215, 9.650000
114, 221, 20.240000
115, 214, 19.700001
115, 214, 12.440000
113, 215, 6.810000
101, 222, 117.230003
101, 203, 105.220001
113, 214, 6.810000
101, 203, 54.709999
114, 213, 65.089996
101, 215, 210.600006
115, 206, 100.919998
122, 221, 36.279999
114, 213, 52.630001
123, 215, 207.070007
101, 206, 126.650002
115, 221, 88.389999
101, 221, 108.699997
101, 203, 131.399994
123, 215, 186.070007
101, 206, 67.449997
115, 221, 76.419998
101, 206, 74.809998
123, 206, 142.630005
122, 213, 58.770000
101, 214, 154.639999
102, 206, 102.320000
114, 215, 57.169998
123, 214, 128.809998
114, 221, 64.839996
102, 214, 59.990002
114, 201, 162.369995
122, 201, 113.870003
114, 206, 64.540001
121, 201, 130.710007
114, 215, 47.860001
115, 222, 171.369995
115, 203, 199.639999
114, 222, 199.009995
114, 203, 212.410004
114, 203, 188.020004
102, 201, 21.770000
114, 222, 184.789993
114, 203, 151.559998
114, 202, 309.609985
113, 222, 302.500000
123, 202, 14.770000
115, 222, 141.690002
114, 222, 134.740005
122, 215, 205.339996
114, 222, 99.320000
122, 206, 74.040001
122, 221, 26.440001
123, 215, 226.860001
123, 221, 149.690002
122, 206, 59.110001
102, 215, 119.029999
102, 206, 67.199997
123, 214, 188.399994
123, 213, 157.270004
114, 202, 294.559998
114, 215, 91.860001
114, 201, 159.990005
114, 201, 164.059998
114, 201, 206.380005
114, 201, 254.809998
114, 215, 95.639999
121, 201, 220.240005
114, 221, 170.619995
101, 202, 286.470001
114, 203, 130.929993
122, 203, 52.130001
114, 203, 133.259995
114, 222, 151.850006
114, 222, 211.020004
101, 203, 210.660004
113, 222, 353.820007
102, 203, 78.940002
102, 215, 211.979996
113, 221, 246.589996
103, 206, 80.879997
102, 221, 63.959999
121, 215, 100.599998
122, 206, 87.300003
121, 215, 88.160004
122, 206, 36.189999
122, 214, 36.020000
121, 213, 94.919998
122, 214, 44.590000
123, 206, 238.410004
103, 213, 73.360001
114, 221, 156.559998
123, 206, 241.979996
123, 213, 221.199997
114, 215, 139.210007
114, 221, 151.160004
101, 213, 266.640015
122, 201, 131.589996
114, 201, 261.660004
121, 201, 106.669998
114, 213, 268.260010
114, 215, 120.730003
103, 201, 35.959999
122, 203, 77.059998
115, 213, 310.109985
114, 203, 179.460007
106, 221, 6.810000
114, 203, 165.750000
102, 201, 33.529999
115, 213, 269.549988
123, 203, 233.610001
121, 206, 6.810000
114, 213, 320.790009
122, 215, 138.570007
114, 213, 266.070007
102, 222, 10.710000
102, 206, 34.110001
122, 213, 100.320000
122, 213, 98.059998
122, 213, 46.570000
114, 215, 174.369995
122, 213, 98.970001
114, 215, 166.940002
123, 213, 323.559998
123, 213, 275.600006
114, 215, 166.699997
114, 201, 215.710007
102, 213, 60.040001
114, 206, 322.070007
114, 206, 321.230011
114, 206, 323.609985
114, 206, 387.130005
114, 206, 364.250000
112, 206, 180.270004
121, 206, 48.580002
122, 203, 73.230003
102, 201, 89.550003
122, 203, 71.400002
102, 222, 20.760000
112, 215, 74.360001
122, 221, 54.779999
115, 206, 448.700012
103, 206, 64.620003
106, 215, 25.219999
115, 206, 410.070007
123, 221, 309.529999
115, 206, 390.750000
112, 213, 68.059998
122, 214, 69.500000
102, 214, 30.559999
114, 215, 181.720001
122, 213, 124.099998
122, 213, 76.220001
114, 215, 184.679993
106, 201, 86.040001
114, 206, 194.330002
121, 206, 57.700001
114, 202, 675.859985
123, 201, 203.229996
123, 201, 188.880005
122, 221, 32.730000
123, 206, 337.760010
102, 206, 93.980003
112, 214, 64.790001
122, 213, 121.629997
102, 213, 101.959999
114, 202, 698.679993
102, 213, 32.500000
114, 206, 531.289978
103, 201, 72.510002
114, 215, 237.789993
114, 215, 241.580002
114, 206, 232.350006
114, 203, 416.880005
102, 201, 48.110001
114, 203, 368.100006
101, 222, 666.739990
122, 221, 23.559999
121, 213, 115.320000
122, 214, 102.930000
123, 214, 409.380005
122, 213, 85.510002
114, 206, 290.380005
123, 214, 425.519989
102, 213, 64.910004
121, 201, 136.009995
114, 201, 587.659973
114, 206, 282.290009
114, 215, 221.500000
112, 201, 454.589996
