Source, Destination, Travel Time
114, 221, 111.860001
114, 221, 99.610001
101, 213, 222.639999
123, 206, 203.410004
114, 221, 110.360001
123, 201, 31.230000
114, 215, 64.620003
123, 206, 210.880005
102, 203, 74.739998
102, 221, 63.959999
114, 221, 72.699997
114, 201, 185.339996
121, 215, 120.360001
114, 201, 187.660004
114, 201, 310.279999
112, 214, 71.309998
122, 213, 89.089996
122, 201, 48.910000
114, 222, 300.239990
123, 213, 261.190002
114, 222, 292.119995
121, 213, 58.439999
114, 215, 116.790001
113, 222, 434.920013
122, 221, 92.940002
103, 206, 72.529999
114, 206, 135.550003
114, 222, 272.619995
114, 215, 115.889999
103, 214, 63.470001
114, 222, 248.550003
114, 221, 128.710007
114, 206, 123.400002
122, 214, 101.099998
115, 222, 330.589996
122, 206, 22.139999
114, 221, 129.350006
123, 203, 230.410004
122, 213, 56.299999
114, 222, 193.259995
114, 215, 82.800003
114, 222, 184.429993
114, 206, 97.930000
114, 222, 184.949997
114, 221, 104.949997
102, 203, 52.029999
102, 222, 13.310000
114, 221, 78.010002
114, 213, 342.869995
114, 213, 302.170013
122, 215, 147.830002
121, 215, 81.290001
114, 213, 155.089996
121, 214, 87.470001
114, 221, 139.020004
122, 221, 15.200000
112, 206, 9.710000
102, 201, 21.730000
114, 215, 77.169998
123, 203, 301.579987
114, 206, 93.489998
114, 215, 77.599998
114, 206, 85.930000
114, 221, 109.370003
114, 215, 81.389999
123, 221, 294.029999
123, 201, 16.110001
123, 221, 245.479996
102, 222, 39.450001
114, 206, 73.349998
102, 221, 45.799999
102, 222, 13.910000
114, 203, 377.899994
121, 215, 43.410000
114, 215, 132.850006
114, 203, 414.359985
114, 215, 127.529999
114, 215, 124.150002
121, 201, 331.869995
114, 203, 372.260010
114, 203, 367.609985
114, 206, 128.990005
114, 215, 123.699997
114, 203, 362.450012
102, 206, 66.180000
114, 206, 127.720001
114, 203, 266.910004
114, 221, 130.910004
121, 203, 157.649994
114, 202, 656.409973
123, 206, 332.940002
114, 203, 262.519989
115, 213, 526.690002
123, 206, 321.190002
114, 203, 202.110001
114, 221, 112.760002
114, 215, 104.910004
114, 203, 203.339996
114, 221, 120.519997
102, 206, 29.559999
115, 206, 524.669983
115, 213, 505.660004
114, 202, 694.559998
115, 206, 509.250000
115, 214, 407.940002
123, 215, 371.489990
112, 215, 40.220001
121, 215, 85.089996
103, 201, 42.189999
114, 201, 687.369995
114, 201, 588.890015
114, 215, 125.320000
114, 215, 128.300003
101, 221, 687.590027
102, 201, 56.610001
114, 206, 135.850006
114, 221, 154.380005
101, 222, 659.539978
114, 206, 129.880005
114, 206, 125.059998
114, 215, 106.900002
103, 215, 159.529999
101, 215, 663.669983
123, 215, 352.359985
103, 222, 9.620000
114, 215, 146.250000
114, 221, 173.020004
114, 206, 160.500000
103, 206, 49.110001
